source,asset,ip_address,fqdn,asset_type,cloud_provider,region,project_id,subnet,kev_count,max_cvss,severities,earliest_kev_due,ownership_gap
"Wiz","guedfocwqa32","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","21","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasddsyman03","","","VIRTUAL_MACHINE","GCP","asia-south1","47b45993-4068-50bd-9e74-a876aaf4bcf5","","21","8.8","HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedfocaut06","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","21","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gewdseuyogs6401","","","VIRTUAL_MACHINE","GCP","europe-west4","1ea7a000-9d00-5c58-9c3f-a31183278b68","","20","10.0","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","psmwin210engine","","","VIRTUAL_MACHINE","Azure","westus","010f522c-1302-58f6-8ef5-d493e4e96691","","20","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasddsyutk16","","","VIRTUAL_MACHINE","GCP","asia-south1","47b45993-4068-50bd-9e74-a876aaf4bcf5","","20","9.8","CRITICAL|HIGH|MEDIUM","2023-10-16T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasddsyorcl1903","","","VIRTUAL_MACHINE","GCP","asia-south1","47b45993-4068-50bd-9e74-a876aaf4bcf5","","20","9.8","CRITICAL|HIGH|MEDIUM","2025-04-22T07:00:00.000Z","No owner tags in Wiz"
"Wiz","usc1-fs01","","","VIRTUAL_MACHINE","GCP","us-central1","013dd047-87d2-54a1-ba6b-30e0979c3540","","20","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","usc1-ms1-con05","","","VIRTUAL_MACHINE","GCP","us-central1","013dd047-87d2-54a1-ba6b-30e0979c3540","","20","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdstapidb01","","","VIRTUAL_MACHINE","GCP","us-west1","323f13a2-93e3-56dc-ba85-b38cdbeb58f6","","20","8.8","HIGH|MEDIUM","2023-12-05T08:00:00.000Z","No owner tags in Wiz"
"Wiz","uks01cavacsvc_as","","","VIRTUAL_MACHINE","Azure","uksouth","083dfde4-70f5-579f-84dd-e76fe8882830","","20","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedfocwqa02","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","20","8.8","HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","ebx-prd-1-orchestra-srv08","","","VIRTUAL_MACHINE","GCP","europe-west4","556e699c-3aaa-572e-a3bb-18aefee89390","","19","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsywinpsm01","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","19","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","ldap.server01.eu-west-1.aws-nomon","","","VIRTUAL_MACHINE","AWS","eu-west-1","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","19","9.8","CRITICAL|HIGH|LOW|MEDIUM","2021-11-17T08:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsyvc1401","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","19","9.8","CRITICAL|HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gewdseuadw01","","","VIRTUAL_MACHINE","GCP","europe-west4","1ea7a000-9d00-5c58-9c3f-a31183278b68","","19","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedfocwqa53","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","19","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedfocwca01","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","19","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","antz-ad","","","VIRTUAL_MACHINE","GCP","us-central1","013dd047-87d2-54a1-ba6b-30e0979c3540","","19","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gewdseusatpn101","","","VIRTUAL_MACHINE","GCP","europe-west4","1ea7a000-9d00-5c58-9c3f-a31183278b68","","19","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","dataacess-win-2","","","VIRTUAL_MACHINE","GCP","europe-west4","377c1fa6-02bf-5a39-9c84-b43b498c7e65","","19","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","CloudOps_CustomerPortal -nomon","","","VIRTUAL_MACHINE","AWS","us-east-1","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","18","10.0","CRITICAL|HIGH|LOW|MEDIUM","2021-11-17T08:00:00.000Z","No owner tags in Wiz"
"Wiz","micro.bastion01.us-east-1.aws","","","VIRTUAL_MACHINE","AWS","us-east-1","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","18","10.0","CRITICAL|HIGH|LOW|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsy72001","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","18","9.8","CRITICAL|HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gewdebxfdheap01","","","VIRTUAL_MACHINE","GCP","europe-west4","556e699c-3aaa-572e-a3bb-18aefee89390","","18","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsywin19","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","18","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","psmwin210","","","VIRTUAL_MACHINE","AWS","us-east-1","010f522c-1302-58f6-8ef5-d493e4e96691","","18","9.8","CRITICAL|HIGH|MEDIUM","2025-08-12T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gewdebxfdheap02","","","VIRTUAL_MACHINE","GCP","europe-west4","556e699c-3aaa-572e-a3bb-18aefee89390","","18","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedfocwqavn01","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","18","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","uks01cavprsql0_as","","","VIRTUAL_MACHINE","Azure","uksouth","083dfde4-70f5-579f-84dd-e76fe8882830","","18","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Barclay's SR 01931213 - Engine Template","","","VIRTUAL_MACHINE","AWS","us-east-2","010f522c-1302-58f6-8ef5-d493e4e96691","","18","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdmsghwkrnd05","","","VIRTUAL_MACHINE","GCP","us-west1","556e699c-3aaa-572e-a3bb-18aefee89390","","17","10.0","CRITICAL|HIGH|MEDIUM","2022-03-21T07:00:00.000Z","No owner tags in Wiz"
"Wiz","micro.bastion01.eu-west-1.aws","","","VIRTUAL_MACHINE","AWS","eu-west-1","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","17","10.0","CRITICAL|HIGH|LOW|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsyjqrh901","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","17","10.0","CRITICAL|HIGH|MEDIUM","2023-10-16T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsysank01","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","17","10.0","CRITICAL|HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","SRP-Demo","","","VIRTUAL_MACHINE","AWS","us-west-2","1ea7a000-9d00-5c58-9c3f-a31183278b68","","17","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","pgwineng","","","VIRTUAL_MACHINE","Azure","westus","010f522c-1302-58f6-8ef5-d493e4e96691","","17","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","pgwin","","","VIRTUAL_MACHINE","Azure","westus","010f522c-1302-58f6-8ef5-d493e4e96691","","17","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gewdsptkjell101","","","VIRTUAL_MACHINE","GCP","europe-west4","154c3543-ed55-59db-90c5-4eaf5758958b","","17","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdstalorc01","","","VIRTUAL_MACHINE","GCP","us-west1","323f13a2-93e3-56dc-ba85-b38cdbeb58f6","","17","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Tenable","192.168.0.103","192.168.0.103","","","","","","","17","","","2021-12-24T08:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Wiz","Tomas - Data Engineering 3.2","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","cra-TDV-8.8","","","VIRTUAL_MACHINE","AWS","us-west-2","2c16d970-d87b-523f-b86c-316ca2b42b72","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasddsyyas11","","","VIRTUAL_MACHINE","GCP","asia-south1","47b45993-4068-50bd-9e74-a876aaf4bcf5","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasddsyyas09","","","VIRTUAL_MACHINE","GCP","asia-south1","47b45993-4068-50bd-9e74-a876aaf4bcf5","","16","9.8","CRITICAL|HIGH|LOW|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","psmwinproxy","","","VIRTUAL_MACHINE","AWS","us-east-1","010f522c-1302-58f6-8ef5-d493e4e96691","","16","9.8","CRITICAL|HIGH|MEDIUM","2025-08-12T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsynet801","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","SPC Demo instance","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdtacebxdwi01","","","VIRTUAL_MACHINE","GCP","us-west1","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","16","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","ReshmasWinVM","","","VIRTUAL_MACHINE","AWS","us-east-1","010f522c-1302-58f6-8ef5-d493e4e96691","","16","9.8","CRITICAL|HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Neeraj_Dev_Environment","","","VIRTUAL_MACHINE","AWS","us-east-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","SH_BW611_user00","","","VIRTUAL_MACHINE","AWS","eu-west-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","16","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","MBDC01","","","VIRTUAL_MACHINE","Azure","westeurope","013dd047-87d2-54a1-ba6b-30e0979c3540","","16","9.8","CRITICAL|HIGH","2022-03-21T07:00:00.000Z","No owner tags in Wiz"
"Wiz","SH_BW611_user09","","","VIRTUAL_MACHINE","AWS","eu-west-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","16","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","NLP_OldDemo","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gh-control-tower-demo","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","16","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","bastion","","","VIRTUAL_MACHINE","GCP","us-east1","013dd047-87d2-54a1-ba6b-30e0979c3540","","16","9.6","HIGH|LOW|MEDIUM","2021-11-17T08:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsypgdb01","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","16","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","antzw2022","","","VIRTUAL_MACHINE","GCP","us-central1","013dd047-87d2-54a1-ba6b-30e0979c3540","","16","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasddsyutk17","","","VIRTUAL_MACHINE","GCP","asia-south1","47b45993-4068-50bd-9e74-a876aaf4bcf5","","16","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","AD1","","","VIRTUAL_MACHINE","Azure","westus2","013dd047-87d2-54a1-ba6b-30e0979c3540","","16","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasddsysql1901","","","VIRTUAL_MACHINE","GCP","asia-south1","47b45993-4068-50bd-9e74-a876aaf4bcf5","","16","8.8","HIGH|MEDIUM","2025-06-03T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsywin20","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","16","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwddvdb211503","","","VIRTUAL_MACHINE","GCP","us-west1","154c3543-ed55-59db-90c5-4eaf5758958b","","15","10.0","CRITICAL|HIGH|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","guedspipafrds02","","","VIRTUAL_MACHINE","GCP","us-east4","1ea7a000-9d00-5c58-9c3f-a31183278b68","","15","10.0","HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdtciqa02","","","VIRTUAL_MACHINE","GCP","us-west1","556e699c-3aaa-572e-a3bb-18aefee89390","","15","10.0","CRITICAL|HIGH|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","guwptacindmzelixx","","","VIRTUAL_MACHINE","GCP","us-west1","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","15","10.0","CRITICAL|HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gewdebxjnk01","","","VIRTUAL_MACHINE","GCP","europe-west4","556e699c-3aaa-572e-a3bb-18aefee89390","","15","10.0","CRITICAL|HIGH|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","guedspiwxzrh901","","","VIRTUAL_MACHINE","GCP","us-east4","1ea7a000-9d00-5c58-9c3f-a31183278b68","","15","10.0","CRITICAL|HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdebxalnwrk01","","","VIRTUAL_MACHINE","GCP","us-west1","556e699c-3aaa-572e-a3bb-18aefee89390","","15","10.0","CRITICAL|HIGH|MEDIUM","2022-08-30T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedmnirhel02","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","15","10.0","CRITICAL|HIGH|MEDIUM","2024-12-12T08:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsykna23","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","15","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Vaibhav's SF 11.8","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","15","9.8","CRITICAL|HIGH|MEDIUM","2022-04-15T07:00:00.000Z","No owner tags in Wiz"
"Wiz","SH_TBW401_user99","","","VIRTUAL_MACHINE","AWS","eu-west-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","15","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Windows2012R2-Jenkins-Server","","","VIRTUAL_MACHINE","AWS","us-west-2","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","15","9.8","CRITICAL|HIGH","2022-04-15T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdspwpvaidy01","","","VIRTUAL_MACHINE","GCP","us-west1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","15","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Tomas - SPC test","","","VIRTUAL_MACHINE","AWS","eu-west-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","15","9.8","CRITICAL|HIGH|MEDIUM","2022-04-15T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Windows2012R2-Spotfire-Server-2022-09-15","","","VIRTUAL_MACHINE","AWS","us-west-2","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","15","9.8","CRITICAL|HIGH","2022-04-15T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseumdmasu01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","15","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Windows 2012 Statistica v14  (Sarepta use cases)","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","15","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","JBConnect1_BW_EMS","","","VIRTUAL_MACHINE","AWS","us-east-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","15","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsygcc8302","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","15","9.8","CRITICAL|HIGH|MEDIUM","2022-07-21T07:00:00.000Z","No owner tags in Wiz"
"Wiz","ldap.server02.eu-west-1.aws-nomon","","","VIRTUAL_MACHINE","AWS","eu-west-1","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","15","9.1","HIGH|LOW|MEDIUM","2021-12-15T08:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdspwlu201901","","","VIRTUAL_MACHINE","GCP","us-west1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","15","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","jay-win-engine-mc","","","VIRTUAL_MACHINE","Azure","westus","010f522c-1302-58f6-8ef5-d493e4e96691","","15","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsyresatm01","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","15","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","bastian-jaz2","","","VIRTUAL_MACHINE","GCP","us-east1","013dd047-87d2-54a1-ba6b-30e0979c3540","","15","8.1","HIGH|LOW|MEDIUM","2022-04-27T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedstrss110101","","","VIRTUAL_MACHINE","GCP","us-east4","556e699c-3aaa-572e-a3bb-18aefee89390","","14","10.0","CRITICAL|HIGH|MEDIUM","2023-03-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","antz-vda-cmek","","","VIRTUAL_MACHINE","GCP","us-central1","013dd047-87d2-54a1-ba6b-30e0979c3540","","14","10.0","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","muepvdiapp1004","","","VIRTUAL_MACHINE","Azure","eastus","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","14","10.0","CRITICAL|HIGH|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","guwddvperf04","","","VIRTUAL_MACHINE","GCP","us-west1","154c3543-ed55-59db-90c5-4eaf5758958b","","14","10.0","CRITICAL|HIGH|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","moso-pvsserver1","","","VIRTUAL_MACHINE","GCP","northamerica-northeast1","013dd047-87d2-54a1-ba6b-30e0979c3540","","14","10.0","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedfstdwin2201","","","VIRTUAL_MACHINE","GCP","us-east4","5155d035-97be-5d19-9606-807cc7acde7d","","14","9.8","CRITICAL|HIGH","2022-03-21T07:00:00.000Z","No owner tags in Wiz"
"Wiz","people859qa","","","VIRTUAL_MACHINE","AWS","ap-south-1","556e699c-3aaa-572e-a3bb-18aefee89390","","14","9.8","CRITICAL|HIGH","2023-03-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsywin2202","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","14","9.8","CRITICAL|HIGH|MEDIUM","2022-06-15T07:00:00.000Z","No owner tags in Wiz"
"Wiz","IB_CR_ESB","","","VIRTUAL_MACHINE","AWS","eu-west-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","14","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","CRA_UnifyDemos","","","VIRTUAL_MACHINE","AWS","us-west-2","1ea7a000-9d00-5c58-9c3f-a31183278b68","","14","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","DE_TCHRISTO_SAPintegration_EBX","","","VIRTUAL_MACHINE","AWS","eu-west-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","14","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsyjay03","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","14","9.8","CRITICAL|HIGH|MEDIUM","2023-10-16T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Jenkins","","","VIRTUAL_MACHINE","AWS","eu-west-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","14","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Win2022VDA","","","VIRTUAL_MACHINE","Azure","eastus2","013dd047-87d2-54a1-ba6b-30e0979c3540","","14","9.8","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gh-predict-cop-golden-demos","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","14","9.8","CRITICAL|HIGH|MEDIUM","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Auster.ctx parent Active Directory","","","VIRTUAL_MACHINE","AWS","us-west-1","013dd047-87d2-54a1-ba6b-30e0979c3540","","14","9.8","CRITICAL|HIGH","2022-03-21T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdwm-perftesting","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","14","9.8","CRITICAL|HIGH","2022-03-17T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsyajsw1902","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","14","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsykna26","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","14","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gueddsywin17","","","VIRTUAL_MACHINE","GCP","us-east4","47b45993-4068-50bd-9e74-a876aaf4bcf5","","14","8.8","HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","jaz-bastion-n1","","","VIRTUAL_MACHINE","GCP","us-east1","013dd047-87d2-54a1-ba6b-30e0979c3540","","14","8.4","HIGH|LOW|MEDIUM","2022-05-02T07:00:00.000Z","No owner tags in Wiz"
"Tenable","192.168.0.110","192.168.0.110","","","","","","","14","","","2024-06-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Wiz","guwdspwpvaidy05","","","VIRTUAL_MACHINE","GCP","us-west1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","13","10.0","HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","xftestcustomtypeprofile","","","VIRTUAL_MACHINE","GCP","us-east1","013dd047-87d2-54a1-ba6b-30e0979c3540","","13","10.0","CRITICAL|HIGH|MEDIUM","2022-07-10T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprl09q901","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","13","10.0","CRITICAL|HIGH|MEDIUM","2021-12-24T08:00:00.000Z","No owner tags in Wiz"
"Wiz","guwdgloprod01","","","VIRTUAL_MACHINE","GCP","us-west1","2063015e-7c19-5d99-a338-323ab68b073c","","13","10.0","HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guwddvsybiq02","","","VIRTUAL_MACHINE","GCP","us-west1","154c3543-ed55-59db-90c5-4eaf5758958b","","13","10.0","CRITICAL|HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
