source,asset,ip_address,fqdn,asset_type,cloud_provider,region,project_id,subnet,kev_count,max_cvss,severities,earliest_kev_due,ownership_gap
"Tenable","10.84.152.115","10.84.152.115","sclvmesxd05.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.84.152.7","10.84.152.7","shawn.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.84.152.8","10.84.152.8","marlon.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.84.154.76","10.84.154.76","doom.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.84.154.77","10.84.154.77","diablo.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.84.154.78","10.84.154.78","halo.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.110.97.115","10.110.97.115","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.110.97.116","10.110.97.116","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.84.154.79","10.84.154.79","tekken.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.84.154.80","10.84.154.80","simcity.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.85.3.32","10.85.3.32","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.85.3.33","10.85.3.33","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.85.3.36","10.85.3.36","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.85.3.37","10.85.3.37","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.8.99","10.217.8.99","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.8.46","10.217.8.46","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.8.45","10.217.8.45","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.197.64","10.217.197.64","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.183.104","10.210.183.104","r750-004.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.30","10.210.176.30","r7515-044.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.28","10.210.176.28","r7515vrahyb5.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.27","10.210.176.27","r7515vrahyb4.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.25","10.210.176.25","r7515vrahyb3.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.24","10.210.176.24","r7515vrahyb2.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.23","10.210.176.23","r7515vrahyb1.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.22","10.210.176.22","r6525vra-12.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.20","10.210.176.20","r6525vra-10.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.19","10.210.176.19","r6525vra-09.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.18","10.210.176.18","r6525vra-08.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.16","10.210.176.16","r6525vra-06.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.15","10.210.176.15","r6525vra-05.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.14","10.210.176.14","r6525vra-04.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.13","10.210.176.13","r6525vra-03.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.12","10.210.176.12","r6525vra-02.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.210.176.11","10.210.176.11","r6525vra-01.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.57","10.19.96.57","dl360g10p-31.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.56","10.19.96.56","dl360g10p-30.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.55","10.19.96.55","dl360g10p-29.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.38","10.19.96.38","mx750ch1-8.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.207","10.19.96.207","sy12kch12b02.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.206","10.19.96.206","sy12kch12b01.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.205","10.19.96.205","sy12kch11b12.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.204","10.19.96.204","sy12kch11b11.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.203","10.19.96.203","sy12kch11b10.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.202","10.19.96.202","sy12kch11b09.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.201","10.19.96.201","sy12kch11b08.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.200","10.19.96.200","sy12kch11b07.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.199","10.19.96.199","sy12kch11b06.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.198","10.19.96.198","sy12kch11b05.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.96.197","10.19.96.197","sy12kch11b04.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.14.17.90","10.14.17.90","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.125.17","10.19.125.17","arcbeir7525-05.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.14.17.91","10.14.17.91","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.125.16","10.19.125.16","arcbeir7525-04.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.125.15","10.19.125.15","arcbeir750-03.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.125.13","10.19.125.13","arcbeir750-02.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.14.183.10","10.14.183.10","","","","","","L3    Labstage","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.14.183.9","10.14.183.9","","","","","","L3    Labstage","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.14.190.7","10.14.190.7","","","","","","L3    Labstage","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.125.11","10.19.125.11","arcbeir750-01.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.124.15","10.19.124.15","arctokr750-03.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.124.13","10.19.124.13","arctokr750-02.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.124.11","10.19.124.11","arctokr750-01.eng.internal","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.112.144","10.19.112.144","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.112.143","10.19.112.143","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.112.142","10.19.112.142","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.19.112.141","10.19.112.141","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.146.124.11","10.146.124.11","","","","","","","1","","","2025-03-25T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.138.203","10.118.138.203","","","","","","","11","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.145.11","10.118.145.11","","","","","","","7","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.79.13.162","10.79.13.162","","","","","","","6","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.86.244","192.168.86.244","macbookpro.lan","","","","","","6","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.0.0.17","10.0.0.17","macbookpro.hsd1.ca.comcast.net","","","","","","5","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.144.211","10.118.144.211","","","","","","","5","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.144.124","10.118.144.124","","","","","","","5","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.137.221","10.118.137.221","","","","","","","4","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.3.247","192.168.3.247","","","","","","","4","","","2025-04-03T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.64.196.198","10.64.196.198","na1prdwaytsm05.tibco.com","","","","","Prod1","6","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.212.148","10.101.212.148","na1devfoctdv01.dev.tibco.com","","","","","TIBCO-foc","4","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.242.36.177","10.242.36.177","guedjaspfa63106.dev.tibco.com","","","","","","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.205.152","10.101.205.152","na1devspijas02.dev.tibco.com","","","","","TIBCO-spi","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.205.22","10.101.205.22","na1devspiats06.dev.tibco.com","","","","","TIBCO-spi","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.214.60","10.101.214.60","na1devfocnls10.dev.tibco.com","","","","","TIBCO-foc","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.65.36.112","10.65.36.112","na2devjaslcn02.dev.tibco.com","","","","","","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.212.155","10.101.212.155","na1devfocnls15.dev.tibco.com","","","","","TIBCO-foc","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.207.104","10.101.207.104","na1devspetsk12.dev.tibco.com","","","","","","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.177.101","10.101.177.101","na1devbeqa01.tibco.com","","","","","","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.209.135","10.101.209.135","na1devjasmac04.dev.tibco.com","","","","","TIBCO-str","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.214.47","10.101.214.47","na1devfocxbx23.dev.tibco.com","","","","","TIBCO-foc","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.242.36.100","10.242.36.100","guedjaspfa3207.dev.tibco.com","","","","","","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.214.156","10.101.214.156","na1devfocpsr01.dev.tibco.com","","","","","","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.242.36.114","10.242.36.114","guedjaspfa94806.dev.tibco.com","","","","","","1","","","2025-04-22T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","172.16.255.1","172.16.255.1","derek-mbp.local","","","","","","4","","","2025-05-08T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.29.128","192.168.29.128","","","","","","","3","","","2025-05-08T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.0.0.21","10.0.0.21","citrix-gpfcvxv6d1.xd.local","","","","","","2","","","2025-05-08T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.64.197.124","10.64.197.124","na1prdbpmtci01.tibco.com","","","","","Prod1","3","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.210.150","10.101.210.150","na2devtci0601.dev.tibco.com","","","","","TIBCO-tci","3","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.64.197.88","10.64.197.88","na1prditichron03.tibco.com","","","","","Prod1","2","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.179.154","10.101.179.154","na1devbpmcjm02.dev.tibco.com","","","","","TIBCO-bpm","2","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.212.154","10.101.212.154","na1devfocqds06.dev.tibco.com","","","","","TIBCO-foc","2","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.214.25","10.101.214.25","na1devfocl82.dev.tibco.com","","","","","TIBCO-foc","2","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.106.155.186","10.106.155.186","","","","","","pradeep.ar@cloud.com","2","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.201.153","10.101.201.153","na1devpsgdwp01.dev.tibco.com","","","","","TIBCO-psg","1","","","2025-05-27T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.12","10.88.35.12","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.222.102.38","10.222.102.38","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.23","10.88.35.23","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.32.143","10.88.32.143","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.102.31.252","10.102.31.252","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.24","10.88.35.24","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.3","10.88.35.3","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.32.133","10.88.32.133","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.146.79.115","10.146.79.115","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.4","10.88.35.4","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.45","10.88.35.45","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.5","10.88.35.5","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.6","10.88.35.6","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.20.200","10.88.20.200","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.19.8","10.217.19.8","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.20.15","10.88.20.15","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.7","10.88.35.7","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.19.9","10.217.19.9","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.20.14","10.88.20.14","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.9","10.88.35.9","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.146.105.146","10.146.105.146","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.216.79","10.217.216.79","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.32.144","10.88.32.144","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.102.103.72","10.102.103.72","","","","","","raghu.goyal@cloud.com_Vlan338","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.102.103.77","10.102.103.77","","","","","","raghu.goyal@cloud.com_Vlan338","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.26.76","10.217.26.76","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.88.35.10","10.88.35.10","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.102.101.17","10.102.101.17","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.217.216.226","10.217.216.226","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.102.101.4","10.102.101.4","","","","","","","2","","","2025-07-21T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.106.17.242","10.106.17.242","","","","","","gopal.cerukurpurushothaman@cloud.com R73  42U","1","","","2025-08-28T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.106.17.235","10.106.17.235","","","","","","gopal.cerukurpurushothaman@cloud.com R73  42U","1","","","2025-08-28T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.109.138.4","10.109.138.4","blr3-ews-wps014.ews.citrite.net","","","","","BLR3 EDaaS BlrVM  11","5","","","2025-09-02T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.61.218.11","10.61.218.11","mia2-ews-wps163.ews.citrite.net","","","","","","5","","","2025-09-02T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.254.40.145","10.254.40.145","ftldabrahamm20.eng.citrite.net","","","","","","5","","","2025-09-02T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.101.187.151","10.101.187.151","na1devwayjir04.dev.tibco.com","","","","","TIBCO-way","4","","","2025-09-02T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.254.46.124","10.254.46.124","gfx-rpc-1.ftlhdx.ctx","","","","","","4","","","2025-09-02T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.146.21.109","10.146.21.109","winclientkp1.gophdx.net","","","","","BLR3 '10.146.21.83","2","","","2025-09-02T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.64.196.122","10.64.196.122","na1prdfocw01.tibco.com","","","","","Prod1","2","","","2025-09-02T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.144.193","10.118.144.193","","","","","","","4","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.29.19","192.168.29.19","","","","","","","4","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.3.23","192.168.3.23","","","","","","","4","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.0.141","192.168.0.141","","","","","","","4","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.10.129.153","10.10.129.153","","","","","","","4","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.7.59","192.168.7.59","","","","","","","4","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.0.91","192.168.0.91","","","","","","","4","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.79.7.147","10.79.7.147","","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.1.189","192.168.1.189","mac.attlocal.net","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","172.16.255.1","172.16.255.1","mac.attlocal.net","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.1.3","192.168.1.3","","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.1.233","192.168.1.233","","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.144.192","10.118.144.192","","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.144.217","10.118.144.217","","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.88.2","192.168.88.2","","","","","","","3","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.0.0.204","10.0.0.204","","","","","","","2","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.118.144.180","10.118.144.180","","","","","","","2","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.40.18","192.168.40.18","","","","","","","2","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.1.47","192.168.1.47","mac.broadband","","","","","","2","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.3.128","192.168.3.128","","","","","","","2","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.122.230.196","10.122.230.196","","","","","","","1","","","2025-09-11T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.68.103","192.168.68.103","","","","","","","4","","","2025-09-23T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","192.168.1.11","192.168.1.11","","","","","","","4","","","2025-09-23T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","172.16.255.1","172.16.255.1","1.qarestr.sub-172-16-255.myvzw.com","","","","","","3","","","2025-09-23T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.0.0.55","10.0.0.55","","","","","","","2","","","2025-09-23T07:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.110.21.24","10.110.21.24","ti03.ti4.lab","","","","","","4","","","2025-11-20T08:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.60.20.53","10.60.20.53","mcu-pvsi.mcu.test","","","","","L3    Bur   Mar Enviroment","3","","","2025-11-20T08:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.110.55.103","10.110.55.103","crjiaddc.crjia.vmlab.net","","","","","","3","","","2025-11-20T08:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
"Tenable","10.110.55.102","10.110.55.102","lxlic101.crjia.vmlab.net","","","","","","2","","","2025-11-20T08:00:00.000Z","No owner in phpIPAM, no BU tag in Tenable"
